Item Type,Product Name,Product Description,Product Code/SKU,CategoryProduct,SG King Cobra Cricket Bat ,<span class="prod-descr">King Cobra Bat made with Premium; imported Saravak cane to deliver superior power &amp; control. Made from top-of-the-line English Willow.<p>Color - Beige Size - SH Face Grill - Poly coat Willow Type - English Willow Material Used - Grip made from Sarawak cane Played by - Suresh Raina</p></span>,                1000563            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Wallop English Willow Men Size Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6522            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Vigour English Willow Size 6 Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6515            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Vigour English Willow Size 5 Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6512            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Vigour English Willow Size 4 Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6511            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Vigour English Willow Men Size Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6525            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Warrior T 20 English Willow Men Size Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6529            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Thrust Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6480            ,NULL,
Product,Sm Tennis Super Special Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6434            ,NULL,
Product,Sm Sway English Willow Men Size Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6519            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Swagger English Willow Size 6 Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6526            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Swagger English Willow Size 5 Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6524            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Swagger English Willow Size 4 Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6523            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Sultan English Willow Men Size Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6530            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Striker Plus Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6505            ,NULL,
Product,Sm Sturdy Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6465            ,NULL,
Product,Sm Skipper English Willow Men Size Cricket Bat ,<span class="prod-descr">SM English Willow series: Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6528            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Rafter Kashmir Willow Size 6 Cricket Bat ,<span class="prod-descr">n/a</span>,                            ,NULL,
Product,Sm Rafter Kashmir Willow Size 5 Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6452            ,NULL,
Product,Sm Rafter Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6468            ,NULL,
Product,Sm Rafter Kashmir Willow Size 4 Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6445            ,NULL,
Product,Sm Player's Pride English Willow Men Size Cricket Bat ,<span class="prod-descr"> Rebound technology with best art of pressing 100 percent Singapore manau cane handle to match highest quality standards Shock absorption handle Premium grading and personal selection of clefts Efficiently balanced to reduce the overall weight for an extralite feel and maximum power Superlite pickup Extra thick edges to enhance the sweet spot Magnificent rebound quality Enormous driving power Extra thick contoured flowing edges Top quality labeling without any compromise Embossed with heated SM PINTU and English Willow stamps Composite toe guard Customized English Antiscuff sheet for bats face Preknocked for around 400 strokes </span>,                LYSN6533            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Patriot English Willow Men Size Cricket Bat ,<span class="prod-descr"> Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6531            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Milestone Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6497            ,NULL,
Product,Sm Middler Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6425            ,NULL,
Product,Sm King Of Kings English Willow Men Size Cricket Bat ,<span class="prod-descr"> Rebound technology with state of art pressing100 percent Singapore manau cane handle to match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Anti scuff sheet for bats facePreknocked for around 400 strokes </span>,                LYSN6536            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Sm Hart Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6471            ,NULL,
Product,Sm Fanatic Kashmir Willow Men Size Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN6482            ,NULL,
Product,Sm Commando Plus English Willow Men Size Cricket Bat ,<span class="prod-descr"> Rebound technologywith state of art pressing100 percent Singapore manau cane handleto match highest quality standardsShock absorption handlePremium grading and personal selection of cleftsEfficiently balanced to reduce the overall weight for an extralite feel and maximum powerSuperlite pickupExtra thick edges to enhance the sweet spotMagnificent rebound qualityEnormous driving powerExtra thick contoured flowing edgesTop quality labeling without any compromiseEmbossed with heated SM PINTU and English Willow stampsComposite toe guardCustomized English Antiscuff sheet for bats facePreknocked for around 400 strokes   </span>,                LYSN6532            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Cosco Jumbo Drive Cricket Bat ,<span class="prod-descr">Seeking for a budget-friendly buddy-bat for the recreational player in you ? Well if you're that cricket fandom; then peep into its stardom with Cosco Jumbo Drive ! Switching over to this premium quality Kashmir willow cricket bat; rather than an English willow one; is definitely gonna be a lot more flexible and cost-effective affair. Being a product of one of the most renowned; trusted and popular sports brand -- Cosco; be rest assured that your well-seasoned Jumbo Drive wouldn't crack and warp with ease unlike other Kashmir willow bats and will cater all your cricket whims and swings well for long. Both stable and well balanced; the Cosco Jumbo Drive; is accompanied by fibre tapes for its extra-protection while you drive the bat with your impactful jumbo shots. However; if you're quite a professional player; then this stiff and sensitive bat shouldn't be your take. On the contrary; if you're on the move; on the way to that serious batsmanship; the Jumbo Drive is your boss; well conditioned for the beginner in you !   Moreover; the aesthetically deigned graphics on the bat's semi-body; could add that extra doze of style to your strokes. So; catch the cricket trend with the Cosco Jumbo Drive to practice with passion in your gully cricket !<p>Blade Material - Kashmir Willow Color - Brown Size - Full Size Cover - Full length Bat Cover.</p></span>,                1000404            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Cosco Dynamite Cricket Bat ,<span class="prod-descr">If you are a bit creative towards cricket and enjoyment is what you're striving for; then Cosco Dynamite can be your perfect pick; as its meant for that class of people like you; who genuinely believe that cricket is a gentleman's game ! Made up of high quality Kashmir Willow; this budget-friendly bat is quite stiff; sustainable and suitable for all Indian climates. Since the bat is pre-prepared; it doesn't require those last minute oil treatments; so you're ready to attack and cut the chill with this Dynamite even during winters. Also; it has the right bulge and thick edges with perfect curvature that offer more stability and balance ensuring phenomenal shots and focused deliveries by you. While; its appealing new graphics add the adequate doze of style to your strokes. Cosco Dynamite is accompanied by durable fibre tapes for its extra-protection without letting the bat scratch or splinter against a deep impact. Also; its half-length bat case secures your priced possession from those warps and cracks.  So; maneuver your cricket drive and explore distinct batting styles with Cosco Dynamite; to improve your game and impress your teammates. If you belong to that genre of people who wish to explore class and sophistication through cricket and want to play extraordinaire on the pitch; then indulge in Dynamite.<p>Blade Material - Kashmir Willow Color - Orange Size - Full Size Cover - Full length Bat Cover.</p></span>,                1000394            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Cosco Blaster Cricket Bat ,<span class="prod-descr">Is an amazing bat for Tennis ball Cricket. Ideal for amateur cricketers. The Bat is light Weight which makes it best for tennis ball and short duration matches. This bat has wide blades which increases the contact area for lofted shots and for stroke play. If you are the one who likes slogging the ball over the park; then you would love this Bat.<p>Blade Material - Kashmir Willow Color - Green &amp; Black Size - Full Size Cover - Full length Bat Cover. Material Used - Terryarmour</p></span>,                1000440            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Nelco Spitfire English Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2308            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Ss Ranger Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2435            ,NULL,
Product,Ss Sangakkara Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2660            ,NULL,
Product,Ss Gutsy Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2677            ,NULL,
Product,Ss Extreme Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2262            ,NULL,
Product,Slazenger V360 All Star Kashmir Willow Cricket Bat ,<span class="prod-descr"><p>Free Size</p></span>,                LYSN481            ,NULL,
Product,Slazenger V100 Panther Cricket Bat ,<span class="prod-descr"><p>Free Size</p></span>,                LYSN479            ,NULL,
Product,Slazenger V 360 Striker Kashmir Willow Cricket Bat ,<span class="prod-descr">The V360 offers an optimum balance of power and control for uncompromising all round performance.<p>The lowered middle combined with balanced 'pick up' delivers excellent playability for batsmen who love to play attacking shots.</p><p>Concave crafted spine for a super light pick up.</p><p>Medium weight around 2lb 12oz</p></span>,                LYSN1824            ,NULL,
Product,Slazenger V 100 Super Kashmir Willow Cricket Bat ,<span class="prod-descr">Kashmir Willow</span>,                LYSN9597            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Slazenger V 100 Striker Kashmir Willow Cricket Bat ,<span class="prod-descr">Kashmir Willow</span>,                LYSN9596            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,SG VS 319 Plus Cricket Bat ,<span class="prod-descr">VS 319 Plus is made from premium Kashmir Willow. It is traditionally shaped and styled for maximum stability while playing shots. It has thick edges and curved blade for powerful performance. The handle is made from premium; imported Saravak cane to deliver superior power and control. Scale grip for a superior sense of control. Comes with a full length plain bat cover with adjustable strap<p>Color - Beige Level - Senior Size - SH Willow Type - Kashmir Willow Handle - Round Grip - Scale</p></span>,                1000606            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,SG Super Cover Cricket Bat ,<span class="prod-descr">Super Cover is traditionally shaped and styled for maximum stability while playing shots. It has painted back with curved blade and thick edges. The handle is made from premium; imported Saravak cane to deliver superior power and control. Comes with a full length plain bat cover with adjustable strap.<p>Level - Senior Blade Material - English Size - SH Handle - Round Grip - Chevtec</p></span>,                1000429            ,NULL,
Product,SG Nexus Plus Cricket Bat ,<span class="prod-descr">Nexus Plus Bat is made from high quality Kashmir Willow.The handle is made from premium; imported Saravak cane to deliver superior power and control.<p>Color - Beige Size - SH Material Used - Grip made from Sarawak cane</p></span>,                1000565            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Gray-Nicolls Maverick F1 Power Cricket Bat 5588 ,<span class="prod-descr">Level entry Kashmir Willow Bat</span>,                LYSM100            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Gray-Nicolls Maverick F1 Power Cricket Bat ,<span class="prod-descr">Level entry Kashmir Willow Bat</span>,                            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Gray Nicolls Maverick F1 Smasher Cricket Bat ,<span class="prod-descr">Weight Range 2lb 8oz - 2lb 12oz. <p>Handle Finest 12 piece cane handle for maximum feel through the blade.</p> <p>Handle Shape Options available in all 3 of Gray-Nicolls handle technologies.</p> <p>Bow Even mid-blade bow.</p> <p>Sweet spot Mid-blade sweet spot Profile Slight concave shaping to maximise pick-up and balance.</p> <p>Edge New Speed Groove Technology to improve the aerodynamics of the blade and increase bat speed through the ball.</p> <p>Grip New double-texture Zone Grip for excellent control of the blade.</p> <p>Short Handle</p></span>,                LYSN123            ,NULL,
Product,Gray Nicolls Maverick F1 Power Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2194            ,NULL,
Product,Gm Octane Striker Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2116            ,NULL,
Product,Gm Octane Maestro Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2579            ,NULL,
Product,Gm Icon Striker Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2175            ,NULL,
Product,Gm Icon Select Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2533            ,NULL,
Product,Gm Icon Maestro Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2621            ,NULL,
Product,Cosco Thunder Cricket Bat ,<span class="prod-descr">Do you believe in playing for the sake of sports men spirit and that too with the spunk of recreation. Then show your mettle with that thunderbolt performance among your gully cricket friends. And; you needn't spend a million bucks over those English Willow bats that cost you a fortune ! This well-balanced bat from the Thunder series of Cosco; has been specially designed to develop the batting sensation hidden in you. Made up of high quality Kashmir Willow; this budget-friendly bat is quite stiff; sustainable and suitable for all Indian climates thus requiring lesser maintenance. Also; it has the right bulge and thick edges that offer more stability and balance ensuring phenomenal shots and focused deliveries by you.  This full-length Cosco Thunder cricket bat is accompanied by durable fibre tapes for its extra-protection without letting the it warp or splinter against a deep impact. Moreover; its appealing new graphics add the adequate doze of style to your strokes. So; just taste the Thunder and let your victory get echoed in your gully !<p>Blade Material - Kashmir Willow Color - Blue Size - Full Size Cover - Full length Bat Cover.</p></span>,                1000395            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Cosco Razor Cricket Bat ,<span class="prod-descr">Seeking for a budget-friendly buddy-bat for the recreational player in you ? Well if you're that cricket fandom; then peep into its stardom with Cosco Razor ! Switching over to this Kashmir willow cricket bat; rather than an English willow one; is definitely gonna be a lot more flexible and cost-effective affair. Being a product of one of the most renowned; trusted and popular sports brand -- Cosco; be rest assured that your well-seasoned Razor bat wouldn't crack and warp with ease unlike other Kashmir willow bats and will cater all your cricket whims and swings well for long.   Both stable and well balanced; the excellent Cosco Razor Cricket Bat facilitates maximum degree of stiffness and flex while its thick edges enable your perfect shots. Able enough to meet the International standards in terms of the bat's vital statistics such as design; weight and size; this one even comes in full size for adult players. Moreover; the interesting graphics on the bat's semi-body could add that extra doze of style to your strokes !  So; catch the cricket trend with the Cosco Razor and be the sports star in your own cricket club !<p>Blade Material - Kashmir Willow Color - Red Size - Full Size Cover - Full length Bat Cover.</p></span>,                1000397            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Bas Rapier Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2448            ,NULL,
Product,Adidas Master Blaster Rookie Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN3800            ,NULL,
Product,Adidas Master Blaster Club Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a</span>,                LYSN3792            ,NULL,
Product,Vinex Pacer Cricket Bat ,<span class="prod-descr"><p>Best quality cricket bat made of selected and fresh Kashmir Willow. Excellent bat for cricket practice with leather cricket balls. 01pc</p></span>,                LYSN1810            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Ss Gladiator Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2552            ,NULL,
Product,Slazenger V 100 All Star Kashmir Willow Cricket Bat ,<span class="prod-descr">Kashmir Willow</span>,                LYSN9592            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Sg Strokewell Xtreme Cricket Bat ,<span class="prod-descr">Made from premium Kashmir Willow <p>Traditionally shaped and styled for maximum stability while playing shots</p> <p>Thick edges and curved blade for powerful stroke play</p> <p>The handle is made from premium; imported Saravak cane to deliver superior power and control</p> <p>Scale grip for a superior sense of control</p> <p>Available in size SH</p></span>,                LYSN136            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,SG Nexus Xtreme Cricket Bat ,<span class="prod-descr">If you strive for a bat that simultaneously blends performance and stability; then SG Nexus Xtreme is the one with which you can enjoy your star status of being the master batsman !  Made up of top-of-the-line English willow; the thick edges and the curved blade of this bat has been specially designed for your balanced pick up while you play around those long innings. The premium quality imported Saravak cane handle with a protective web face tape; is sturdy enough to deliver superior power; while the dual-toned player grip provides you a good pickup with much better control at all times.  Another unique and essential feature of the product is the bat's toe protector for its better durability that helps it in maintaining the moisture level. Also; for that ample protection of your bat; it comes with a full length padded case with adjustable straps. And all those senior level players out there who want maximum stability in their shots; this bat is traditionally shaped and styled to fulfill your requirements. Let your nexus with the game hop onto the extreme level and voila! you shall achieve the niche of cricket !<p>Level - Senior Blade Material - English Handle - Round Grip - Chevtec</p></span>,                1000386            ,NULL,
Product,Kookaburra Ricochet Pro 75 Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN1183            ,NULL,
Product,Kookaburra Recoil Pro 55 Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN1185            ,NULL,
Product,Kookaburra Menace Pro 45 Kashmir Willow Cricket Bat ,<span class="prod-descr">With high positioned sweet spot <p>Bat profile with power bulge which ensures the powerful from bats</p> <p>Top line English willow bat from Menace series</p> <p>Gives smooth and natural bat pickup</p> <p>Bat profile and shape is designed to deliver the aggressive stroke making ability</p> <p>Gives shock and vibration free feeling</p> <p>Durable bat performance</p> <p>Made from long lasting; high quality material</p> <p>Handle of bat is made of 12 piece export quality cane</p> <p>Naturally processes willow removes the moisture contents from bat</p> <p>Developed with innovative Kookaburra Bat technologies like KPP; Air Dries; Power Bulge; Power drive; Dynamic Power</p> <p>Highly durable; easy to use and store</p></span>,                LYSN1186            ,NULL,
Product,Kookaburra Kahuna Pro 65 Kashmir Willow Cricket Bat ,<span class="prod-descr">Suitable for advance players <p>Consists of 12 pieces cane handle which gives smooth and easy bat handle</p> <p>Made from long lasting; high quality material</p> <p>Made of selected unbleached top grade willow with naturally air dried process</p> <p>Bat flat power face and its edge profiles will provide destructive power and control</p> <p>Highly durable; easy to use and store</p> <p>Guarantees high performance</p></span>,                LYSN1184            ,NULL,
Product,Gm Octane Super Star Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN1856            ,NULL,
Product,Gm Octane Premier Kashmir Willow Cricket Bat ,<span class="prod-descr">n/a<p></p></span>,                LYSN2168            ,NULL,
Product,Gm Octane F2 202 Kashmir Willow Cricket Bat ,<span class="prod-descr">Grade 1 Kashmir Willow<p>'Ready to play - Knocked-in and covered for immediate use and durability</p><p>ToeTekTM protection reduces toe damage and increases resistance to damp</p><p>Treble spring handle</p><p>Size: Full Size</p><p>Type: Kashmir Willow</p></span>,                LYSN2056            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/Kashmir Willow Bats,
Product,Gray-Nicolls Quantum Gn1 English Willow Cricket Bat ,<span class="prod-descr">Gray Nicolls Quantum cricket bat has a mid blade profile which makes for a wide sweet spot profile. The bat has a square toe which gives it better balance on the pitch.  The handle is made up of 12 piece cane and has a semi oval shape; which makes for a highly durable blade and a comfortable grip. The blade consists of thick edges which let you score boundaries with ease. An even bow helps you attain a balanced pick up.</span>,                LYSL542            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Gray-Nicolls Quantum Gn1 English Willow (Jr) Cricket Bat ,<span class="prod-descr"><p>Grip - Half Moon Weight - 1247 gm Lightweight - Yes Handle bar - Short Handle</p></span>,                            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Gray-Nicolls Powerbow Gn7 English Willow Cricket Bat ,<span class="prod-descr"><p>Grip - Half Moon Weight - 1247 gm Size - SH Lightweight - Yes Handle bar - Short Handle</p></span>,                LYSL536            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Gm Icon Dxm 303 English Willow Cricket Bat ,<span class="prod-descr"><p>Size: 3</p></span>,                LYSN7475            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Gray-Nicolls Powerbow Gn3 English Willow Cricket Bat ,<span class="prod-descr"><p>Grip - Half Moon Weight - 1247 gm Size - SH Lightweight - Yes Handle bar - Short Handle</p></span>,                LYSL541            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
Product,Gray-Nicolls Powerbow Gn5 English Willow (Jr) Cricket Bat ,<span class="prod-descr">The world's leading cricket brand name of Gray Nicolls associated with this bat; is itself enough to make it extraordinaire and Par Avion.This extreme quality English willow masterpiece is the perfect portrayal of the heritage and knowledge of classic bat making by the great Gray-Nicolls; re-engineered to ensure the continuance of the brand's legacy. A true Gray-Nicolls classic; this iconic model is a perfect blend of tradition and innovation to suit any batsmans game. It provides you that strong grip over its finest 12 Piece semi oval (half moon) cane handle; a short handle bar that facilitates vital control on your shots. If you want a wonderfully light pick up yet with extreme power throw; then this Powerbow Gn5 English Willow is your right choice as its maximum edge and steep spine running from splice to toe; is carved and curated for the same.  As the name suggests; it's long exaggerated bow is power packed and enhanced by an imposing mid to high blade profile for maximum rebound. While; its mid blade sweet spot induces optimum power in your shots; motivating you to hit-hard and sweep the ball out of the stadium.  This well-balanced batting friend of yours is neither too heavy on your hands nor too light on your wrath to win over the components; A perfect medium weight bat its is; which can skillfully meet your expectations. And worry not about those wears and tears because it comes with a full cover for the optimum protection.  So come on ! Smash the ball miles with your Powerbow; as its absolutely ready to deliver in every area !<p>Grip - Half Moon Weight - 1247 gm Size - 6 Handle bar - Short Handle</p></span>,                            ,Team Sports/Cricket/Cricket Bats;Team Sports/Cricket/Cricket Bats/English Willow Bats,
