Item Type,Product ID,Product Code/SKU,Option Set,Product Type,Product Description,Price,Retail Price,Sale Price,Cost Price,Product Name,Brand Name,Category,,Product Weight,Current Stock Level,Free Shipping,Product Availability,Search Keywords,Sort Order,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Product Image File - 3,Product Image Description - 3,Product Image Is Thumbnail - 3,Product Image Sort - 3,Product Image File - 4,Product Image Description - 4,Product Image Is Thumbnail - 4,Product Image Sort - 4,Product Image File - 5,Product Image Description - 5,Product Image Is Thumbnail - 5,Product Image Sort - 5,Meta Description
SKU,,EKNEW22080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22090,,,,,,,0,[S]Size=US 9.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22095,,,,,,,0,[S]Size=US 9.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22115,,,,,,,0,[S]Size=US 11.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22120,,,,,,,0,[S]Size=US 12.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22130,,,,,,,0,[S]Size=US 13.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKNEW22140,,,,,,,0,[S]Size=US 14.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
Product,,,Ektelon Men's 2013 NFS Classic II Low Black/Red Shoes,P," Let your dark side take over with the Ektelon NFS Classic II shoe. This 2013 colorway remains a classic with it's comfort and support right out of the box.  The low-to-the-ground feel is contrasted by ample cushioning, which makes for easy court movements and allows you to stay on the court longer.  Not quite a mid, but definitely higher than a low, you'll find that this shoe provides ample ankle support without any uncomfortable chaffing.  The natural foot shape design of the last of this shoe makes it a great option for those with wider feet. The lacing system also allows you to cinch the laces as tight or as loose as you need, bringing the comfort level full-circle.Fit: Length fit is true to size.  Width fits wide with a low arch support.  Minimal break-in required.Upper: Synthetic leather with quartered mesh paneling for support and breathability.Midsole: Molded EVA midsole for cushioning, built on the NFS last.Outsole:  Gum rubber Weight: 13.6 oz's (Size 10.5) Color: Black / Red / White",7142,7142,,0,Ektelon Men's 2013 NFS Classic II Low Black/Red Shoes,Ektelon,Racket Sports/Squash/Squash Shoes; Racket Sports/Badminton/Badminton Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes; Shoes/Men's Shoes/Indoor Court Shoes,,0,100,N,12-17 Working Days,"Indoor Court Shoes, Squash Shoes, Badminton Shoes, Volleyball Shoes, Racquet Shoes, Non Marking Shoes, Gum Sole Shoes, Non-Marking ShoesEktelon",-250,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTNCLB-1.jpg,Buy Ektelon Men's 2013 NFS Classic II Low Black/Red Shoes Online in India at LiveYourSport.com,Yes,1,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTNCLB-2.jpg,,,2,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTNCLB-3.jpg,,,3,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTNCLB-4.jpg,,,4,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTNCLB-5.jpg,,,5,Buy Ektelon Men's 2013 NFS Classic II Low Black/Red Shoes Online in India at LiveYourSport.com. Free Shipping and Cash On Delivery Available Visit our Store for More Exciting Offers on Indoor Court Shoes
SKU,,EKTNCLB065,,,,,,,0,[S]Size=US 6.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB070,,,,,,,0,[S]Size=US 7.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB075,,,,,,,0,[S]Size=US 7.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB090,,,,,,,0,[S]Size=US 9.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB095,,,,,,,0,[S]Size=US 9.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB115,,,,,,,0,[S]Size=US 11.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTNCLB140,,,,,,,0,[S]Size=US 14.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
Product,,,Ektelon Men's 2014 NFS Attack Low Yellow/Black Shoes,P," Based on the popular NFS (Natural Foot Shape) design, the Ektelon NFS Attack Low shoe is an all-new model for the 2014-15 racquetball season.Fit: Standard length and slightly wide widthColor:  Yellow / BlackWeight: 15.7 oz (size 10.5)Synthetic leather upper with open mesh inserts for ultra-lightweight comfort and breathabilityMidfoot strap and high abrasion toe cap help keep feet stable and protecgted during aggressive cuts on courtTPU midsole shank and abrasion resistant gum rubber outsole provides exceptional stability and traction",9478,9478,,0,Ektelon Men's 2014 NFS Attack Low Yellow/Black Shoes,Ektelon,Racket Sports/Squash/Squash Shoes; Racket Sports/Badminton/Badminton Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes; Shoes/Men's Shoes/Indoor Court Shoes,,0,100,N,12-17 Working Days,"Indoor Court Shoes, Squash Shoes, Badminton Shoes, Volleyball Shoes, Racquet Shoes, Non Marking Shoes, Gum Sole Shoes, Non-Marking ShoesEktelon",-250,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATLO-1.jpg,Buy Ektelon Men's 2014 NFS Attack Low Yellow/Black Shoes Online in India at LiveYourSport.com,Yes,1,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATLO-2.jpg,,,2,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATLO-3.jpg,,,3,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATLO-4.jpg,,,4,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATLO-5.jpg,,,5,Buy Ektelon Men's 2014 NFS Attack Low Yellow/Black Shoes Online in India at LiveYourSport.com. Free Shipping and Cash On Delivery Available Visit our Store for More Exciting Offers on Indoor Court Shoes
SKU,,EKTATLO080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO115,,,,,,,0,[S]Size=US 11.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO120,,,,,,,0,[S]Size=US 12.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO130,,,,,,,0,[S]Size=US 13.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATLO140,,,,,,,0,[S]Size=US 14.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
Product,,,Ektelon Men's 2014 NFS Attack Mid Black/Red Shoes,P," Based on the popular NFS (Natural Foot Shape) design, the Ektelon NFS Attack Mid shoe is an all-new model for the 2014-15 racquetball season.Fit: Standard length and slightly wide widthColor:  Black / RedWeight: 16.1 oz (size 10.5)Synthetic leather upper with open mesh inserts for ultra-lightweight comfort and breathabilityMidfoot strap and high abrasion toe cap help keep feet stable and protecgted during aggressive cuts on courtTPU midsole shank and abrasion resistant gum rubber outsole provides exceptional stability and traction",9946,9946,,0,Ektelon Men's 2014 NFS Attack Mid Black/Red Shoes,Ektelon,Racket Sports/Squash/Squash Shoes; Racket Sports/Badminton/Badminton Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes; Shoes/Men's Shoes/Indoor Court Shoes,,0,100,N,12-17 Working Days,"Indoor Court Shoes, Squash Shoes, Badminton Shoes, Volleyball Shoes, Racquet Shoes, Non Marking Shoes, Gum Sole Shoes, Non-Marking ShoesEktelon",-250,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATBR-1.jpg,Buy Ektelon Men's 2014 NFS Attack Mid Black/Red Shoes Online in India at LiveYourSport.com,Yes,1,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATBR-2.jpg,,,2,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATBR-3.jpg,,,3,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATBR-4.jpg,,,4,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATBR-5.jpg,,,5,Buy Ektelon Men's 2014 NFS Attack Mid Black/Red Shoes Online in India at LiveYourSport.com. Free Shipping and Cash On Delivery Available Visit our Store for More Exciting Offers on Indoor Court Shoes
SKU,,EKTATBR065,,,,,,,0,[S]Size=US 6.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR070,,,,,,,0,[S]Size=US 7.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR075,,,,,,,0,[S]Size=US 7.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR090,,,,,,,0,[S]Size=US 9.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR095,,,,,,,0,[S]Size=US 9.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR115,,,,,,,0,[S]Size=US 11.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR120,,,,,,,0,[S]Size=US 12.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR130,,,,,,,0,[S]Size=US 13.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATBR140,,,,,,,0,[S]Size=US 14.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
Product,,,Ektelon Men's 2014 NFS Attack Mid White/Black Shoes,P," Based on the popular NFS (Natural Foot Shape) design, the Ektelon NFS Attack Mid shoe is an all-new model for the 2014-15 racquetball season.Fit: Standard length and slightly wide widthColor:  White / BlackWeight: 16.1 oz (size 10.5)Synthetic leather upper with open mesh inserts for ultra-lightweight comfort and breathabilityMidfoot strap and high abrasion toe cap help keep feet stable and protected during aggressive cuts on courtTPU midsole shank and abrasion resistant gum rubber outsole provides exceptional stability and traction",9946,9946,,0,Ektelon Men's 2014 NFS Attack Mid White/Black Shoes,Ektelon,Racket Sports/Squash/Squash Shoes; Racket Sports/Badminton/Badminton Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes; Shoes/Men's Shoes/Indoor Court Shoes,,0,100,N,12-17 Working Days,"Indoor Court Shoes, Squash Shoes, Badminton Shoes, Volleyball Shoes, Racquet Shoes, Non Marking Shoes, Gum Sole Shoes, Non-Marking ShoesEktelon",-250,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATTM-1.jpg,Buy Ektelon Men's 2014 NFS Attack Mid White/Black Shoes Online in India at LiveYourSport.com,Yes,1,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATTM-2.jpg,,,2,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATTM-3.jpg,,,3,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATTM-4.jpg,,,4,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTATTM-5.jpg,,,5,Buy Ektelon Men's 2014 NFS Attack Mid White/Black Shoes Online in India at LiveYourSport.com. Free Shipping and Cash On Delivery Available Visit our Store for More Exciting Offers on Indoor Court Shoes
SKU,,EKTATTM065,,,,,,,0,[S]Size=US 6.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM070,,,,,,,0,[S]Size=US 7.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM075,,,,,,,0,[S]Size=US 7.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM090,,,,,,,0,[S]Size=US 9.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM095,,,,,,,0,[S]Size=US 9.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM115,,,,,,,0,[S]Size=US 11.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM120,,,,,,,0,[S]Size=US 12.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM130,,,,,,,0,[S]Size=US 13.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTATTM140,,,,,,,0,[S]Size=US 14.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
Product,,,Ektelon Men's NFS Classic II Low Shoes,P," Keeping with longstanding tradition, the Ektelon NFS II shoe is comfortable and supportive right out of the box.  The low-to-the-ground feel is contrasted by ample cushioning, which makes for easy court movements and allows you to stay on the court longer.  Not quite a mid, but definitely higher than a low, you'll find that this shoe provides ample ankle support without any uncomfortable chaffing.  The natural foot shape design of the last of this shoe makes it a great option for those with wider feet. The lacing system also allows you to cinch the laces as tight or as loose as you need, bringing the comfort level full-circle.Fit: Length fit is true to size.  Width fits wide with a low arch support.  Minimal break-in required.Upper: Synthetic leather with quartered mesh paneling for support and breathability.Midsole: Molded EVA midsole for cushioning, built on the NFS last.Outsole:  Gum rubber Weight: 13.6 oz's (Size 10.5) Color: White/Black",7142,7142,,0,Ektelon Men's NFS Classic II Low Shoes,Ektelon,Racket Sports/Squash/Squash Shoes; Racket Sports/Badminton/Badminton Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes; Shoes/Men's Shoes/Indoor Court Shoes,,0,100,N,12-17 Working Days,"Indoor Court Shoes, Squash Shoes, Badminton Shoes, Volleyball Shoes, Racquet Shoes, Non Marking Shoes, Gum Sole Shoes, Non-Marking ShoesEktelon",-250,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTC2S-1.jpg,Buy Ektelon Men's NFS Classic II Low Shoes Online in India at LiveYourSport.com,Yes,1,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTC2S-2.jpg,,,2,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTC2S-3.jpg,,,3,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTC2S-4.jpg,,,4,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTC2S-5.jpg,,,5,Buy Ektelon Men's NFS Classic II Low Shoes Online in India at LiveYourSport.com. Free Shipping and Cash On Delivery Available Visit our Store for More Exciting Offers on Indoor Court Shoes
SKU,,EKTC2S070,,,,,,,0,[S]Size=US 7.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S075,,,,,,,0,[S]Size=US 7.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S090,,,,,,,0,[S]Size=US 9.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S095,,,,,,,0,[S]Size=US 9.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S120,,,,,,,0,[S]Size=US 12.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTC2S130,,,,,,,0,[S]Size=US 13.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
Product,,,Ektelon Men's NFS Classic Mid Shoes,P," 			Back by popular demand, the NFS Classic  has been brought to life by Ektelon! A comfortable lightweight leather shoe made specifically for racquetball. Our Playtesters LOVE this shoe!						 Features:							 Natural leather upper				 Molded EVA midsole.				 Soft, full grain leather upper.				 Removable anatomical sockliner in soft EVA. 				 Built on NFS last. 																		  Fit:			Low/Medium Arch Height		Medium/Narrow Width		Length:True to sizeColor Scheme: White/NavyWeight: 14.5 ounces (Size 10.5)			",7609,7609,,0,Ektelon Men's NFS Classic Mid Shoes,Ektelon,Racket Sports/Squash/Squash Shoes; Racket Sports/Badminton/Badminton Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes; Shoes/Men's Shoes/Indoor Court Shoes,,0,100,N,12-17 Working Days,"Indoor Court Shoes, Squash Shoes, Badminton Shoes, Volleyball Shoes, Racquet Shoes, Non Marking Shoes, Gum Sole Shoes, Non-Marking ShoesEktelon",-250,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTCM-1.jpg,Buy Ektelon Men's NFS Classic Mid Shoes Online in India at LiveYourSport.com,Yes,1,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTCM-2.jpg,,,2,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTCM-3.jpg,,,3,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTCM-4.jpg,,,4,,,,5,Buy Ektelon Men's NFS Classic Mid Shoes Online in India at LiveYourSport.com. Free Shipping and Cash On Delivery Available Visit our Store for More Exciting Offers on Indoor Court Shoes
SKU,,EKTCM075,,,,,,,0,[S]Size=US 7.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM090,,,,,,,0,[S]Size=US 9.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM095,,,,,,,0,[S]Size=US 9.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM115,,,,,,,0,[S]Size=US 11.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM130,,,,,,,0,[S]Size=US 13.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTCM140,,,,,,,0,[S]Size=US 14.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
Product,,,Ektelon Men's T22 Low White Shoes,P," Advanced upper includes lightweight mesh material for ultimate ventilation with forefootsupport straps for greater stability. Great for indoor court play! Lightweight synthetic upper provides comfort and lasting support.Air mesh quarter, vamp and tongue panels ensure maximum ventilation.TPU forefoot straps provide a custom glove-like fit while stabilizing the forefoot.RASH toe cap provides added abrasion protection for toe draggers.PU sockliner provides added cushioning and long lasting support.ShockEraser midsole insert absorbs heavy impact in the heel.PU forefoot insert disperses shock under the forefoot.Injected ""wYshbone"" TPU shank improves lateral and medial stability.Midsole cushioning to withstand the demands of racquetball play.Tacky gum rubber outsoles for ultimate traction .Fit: Standard length and slightly wide width.Weight: 16.6 ounces (size 10.5) Color:  White / Black ",9011,9011,,0,Ektelon Men's T22 Low White Shoes,Ektelon,Racket Sports/Squash/Squash Shoes; Racket Sports/Badminton/Badminton Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes; Shoes/Men's Shoes/Indoor Court Shoes,,0,100,N,12-17 Working Days,"Indoor Court Shoes, Squash Shoes, Badminton Shoes, Volleyball Shoes, Racquet Shoes, Non Marking Shoes, Gum Sole Shoes, Non-Marking ShoesEktelon",-250,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTT22-1.jpg,Buy Ektelon Men's T22 Low White Shoes Online in India at LiveYourSport.com,Yes,1,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTT22-2.jpg,,,2,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTT22-3.jpg,,,3,http://img.tennis-warehouse.com/watermark/rsrb.php?path=EKTT22-4.jpg,,,4,,,,5,Buy Ektelon Men's T22 Low White Shoes Online in India at LiveYourSport.com. Free Shipping and Cash On Delivery Available Visit our Store for More Exciting Offers on Indoor Court Shoes
SKU,,EKTT22065,,,,,,,0,[S]Size=US 6.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22070,,,,,,,0,[S]Size=US 7.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22075,,,,,,,0,[S]Size=US 7.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22080,,,,,,,0,[S]Size=US 8.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22085,,,,,,,0,[S]Size=US 8.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22090,,,,,,,0,[S]Size=US 9.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22095,,,,,,,0,[S]Size=US 9.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22100,,,,,,,0,[S]Size=US 10.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22105,,,,,,,0,[S]Size=US 10.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22110,,,,,,,0,[S]Size=US 11.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22115,,,,,,,0,[S]Size=US 11.5  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22120,,,,,,,0,[S]Size=US 12.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22130,,,,,,,0,[S]Size=US 13.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,,EKTT22140,,,,,,,0,[S]Size=US 14.0  ,,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,
